route_b_item,route_b_store,date,predicted_sales,forecast_source,actual_sales
HOUSEHOLD_1_486,CA_2,2016-02-03,0.790436863899231,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-04,0.695504367351532,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-02-05,0.6056708097457886,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-06,0.949026882648468,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-07,0.8286617994308472,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-02-08,0.624032735824585,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-09,0.6028297543525696,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-10,0.47548890113830566,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-11,0.636001706123352,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-12,0.6750649213790894,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-13,0.8333733677864075,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-14,0.8377698063850403,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-15,0.6622166037559509,semantic_topk_model_transfer,3
HOUSEHOLD_1_486,CA_2,2016-02-16,0.5586210489273071,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-17,0.5888019800186157,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-18,0.5569999814033508,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-02-19,0.5468947887420654,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-20,0.8935539722442627,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-21,0.7793781757354736,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-22,0.673790454864502,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-23,0.7051355838775635,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-02-24,0.5881165266036987,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-25,0.5845325589179993,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-26,0.547014594078064,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-27,1.059099555015564,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-02-28,0.7644935250282288,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-02-29,0.6902062296867371,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-01,0.6456525325775146,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-02,0.5349376201629639,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-03,0.5844253897666931,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-04,0.534017026424408,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-05,0.8167493343353271,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-06,0.8022534251213074,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-03-07,0.48436933755874634,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-08,0.36927109956741333,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-09,0.5498940944671631,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-10,0.4354325830936432,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-11,0.5616137385368347,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-12,0.8523972034454346,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-13,0.6797927618026733,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-14,0.544506311416626,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-15,0.5958743691444397,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-16,0.4682784974575043,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-17,0.400890052318573,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-18,0.42595958709716797,semantic_topk_model_transfer,3
HOUSEHOLD_1_486,CA_2,2016-03-19,0.6882978677749634,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-20,0.5929898619651794,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-21,0.4500221610069275,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-22,0.4016563296318054,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-23,0.45417219400405884,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-03-24,0.317598432302475,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-25,0.37086328864097595,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-26,0.4691908359527588,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-27,0.47038763761520386,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-28,0.47754108905792236,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-03-29,0.40202105045318604,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-30,0.36536964774131775,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-03-31,0.37006261944770813,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-01,0.47279199957847595,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-02,0.5615357160568237,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-04-03,0.4579704999923706,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-04,0.47833752632141113,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-05,0.4775780737400055,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-04-06,0.6300433874130249,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-07,0.6950134634971619,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-08,0.5859513282775879,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-09,0.9574213624000549,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-04-10,0.845446765422821,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-11,0.7043748497962952,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-12,0.6040342450141907,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-13,0.5815986394882202,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-04-14,0.553826093673706,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-15,0.6986072659492493,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-16,0.7808662056922913,semantic_topk_model_transfer,3
HOUSEHOLD_1_486,CA_2,2016-04-17,0.7883976697921753,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-18,0.7575883269309998,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-19,0.5485740900039673,semantic_topk_model_transfer,0
HOUSEHOLD_1_486,CA_2,2016-04-20,0.5705937147140503,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-21,0.49403396248817444,semantic_topk_model_transfer,3
HOUSEHOLD_1_486,CA_2,2016-04-22,0.4953984320163727,semantic_topk_model_transfer,1
HOUSEHOLD_1_486,CA_2,2016-04-23,0.7010341286659241,semantic_topk_model_transfer,2
HOUSEHOLD_1_486,CA_2,2016-04-24,0.829826295375824,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-04,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-05,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-06,0.5714285714285714,visible_launch_fallback,1
HOUSEHOLD_2_364,CA_2,2015-11-07,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-08,0.5714285714285714,visible_launch_fallback,2
HOUSEHOLD_2_364,CA_2,2015-11-09,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-10,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-11,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-12,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-13,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-14,0.5714285714285714,visible_launch_fallback,1
HOUSEHOLD_2_364,CA_2,2015-11-15,0.5714285714285714,visible_launch_fallback,1
HOUSEHOLD_2_364,CA_2,2015-11-16,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-17,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-18,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-19,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-20,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-21,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-22,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-23,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-24,0.5714285714285714,visible_launch_fallback,0
HOUSEHOLD_2_364,CA_2,2015-11-25,0.5147141218185425,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-26,0.581809937953949,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-27,0.5324962735176086,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-28,0.7157419323921204,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-29,0.6413465738296509,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-11-30,0.3854285478591919,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-01,0.47907590866088867,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2015-12-02,0.5350683331489563,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-03,0.5004419088363647,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-04,0.4010847806930542,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-05,0.8767605423927307,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2015-12-06,0.8388732671737671,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-07,0.49363017082214355,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-08,0.41358649730682373,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2015-12-09,0.4838877022266388,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2015-12-10,0.39064228534698486,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2015-12-11,0.43247783184051514,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-12,0.8361948132514954,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-13,0.7657893300056458,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-14,0.5819187760353088,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-15,0.6408310532569885,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-16,0.48372891545295715,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-17,0.5160992741584778,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-18,0.5337299108505249,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-19,0.7443095445632935,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-20,0.5323396325111389,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-21,0.5019795894622803,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-22,0.3802242875099182,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-23,0.48444849252700806,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-24,0.4238850772380829,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-25,0.3533501625061035,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-26,0.6171718835830688,semantic_topk_model_transfer,3
HOUSEHOLD_2_364,CA_2,2015-12-27,0.5367787480354309,semantic_topk_model_transfer,3
HOUSEHOLD_2_364,CA_2,2015-12-28,0.39904534816741943,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-29,0.3851360082626343,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-30,0.34143418073654175,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2015-12-31,0.38643765449523926,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-01,0.5138867497444153,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-02,0.7975221276283264,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-03,0.637837827205658,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-04,0.4579642713069916,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-05,0.4835340976715088,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-06,0.44098472595214844,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-07,0.4488465189933777,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-08,0.5277146100997925,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-09,0.955640435218811,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-10,0.6540337204933167,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-11,0.6549906134605408,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-12,0.6561928987503052,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-13,0.6138163208961487,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-01-14,0.581670343875885,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-01-15,0.5621111989021301,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-16,0.908652663230896,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-17,0.95716792345047,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-01-18,0.654848039150238,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-19,0.6089829206466675,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-20,0.6283686757087708,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-21,0.6862318515777588,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-22,0.6602398753166199,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-23,0.9684851169586182,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-01-24,0.9724808931350708,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-25,0.7132177352905273,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-26,0.6262726783752441,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-27,0.7323839664459229,semantic_topk_model_transfer,4
HOUSEHOLD_2_364,CA_2,2016-01-28,0.6769965291023254,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-29,0.6205963492393494,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-30,0.9824414253234863,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-01-31,0.8764762878417969,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2016-02-01,0.6687508821487427,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-02,0.7015915513038635,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-03,0.7170896530151367,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-04,0.6398879885673523,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-05,0.5428101420402527,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-06,0.9158484935760498,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-07,0.7379335761070251,semantic_topk_model_transfer,3
HOUSEHOLD_2_364,CA_2,2016-02-08,0.532972514629364,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-09,0.5400297045707703,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-02-10,0.423770010471344,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-11,0.5561404228210449,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-12,0.5993124842643738,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-13,0.7428566217422485,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-14,0.7571239471435547,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-15,0.5841911435127258,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-16,0.5133981108665466,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-17,0.4942203462123871,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-18,0.865608274936676,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-19,0.6075575947761536,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-20,0.9292101860046387,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-02-21,0.7932561039924622,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-22,0.6724482774734497,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-23,0.6956427693367004,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-24,0.6907668113708496,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-02-25,0.6257402896881104,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-02-26,0.5704333782196045,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-02-27,1.146982192993164,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2016-02-28,0.894872784614563,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-02-29,0.7476168274879456,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-01,0.716083288192749,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-02,0.6116071939468384,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-03,0.6336723566055298,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-04,0.5325191617012024,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2016-03-05,0.7889214158058167,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-06,0.7091890573501587,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-07,0.45987701416015625,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-08,0.348868191242218,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-09,0.5090919137001038,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-10,0.37461066246032715,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-11,0.5226432085037231,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-12,0.7586984038352966,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-13,0.5339627265930176,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-14,0.4085417687892914,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-15,0.3738357126712799,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-16,0.5229388475418091,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-17,0.40271544456481934,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-18,0.3750655949115753,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2016-03-19,0.6148484349250793,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-20,0.640688419342041,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-21,0.4599848687648773,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-22,0.5111547112464905,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-23,0.550582766532898,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-24,0.39773544669151306,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-25,0.43920475244522095,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-26,0.6453477144241333,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-27,0.5227878093719482,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-03-28,0.5256084203720093,semantic_topk_model_transfer,2
HOUSEHOLD_2_364,CA_2,2016-03-29,0.4760800302028656,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-30,0.5289227366447449,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-03-31,0.4957173466682434,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-01,0.5829609632492065,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-02,0.6489132046699524,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-03,0.5793468356132507,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-04,0.7099860310554504,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-05,0.6564338803291321,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-06,0.7217913269996643,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-07,0.7618557810783386,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-08,0.8342596292495728,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-09,1.2429662942886353,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-10,1.163373589515686,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-11,1.0009535551071167,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-12,0.7489062547683716,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-13,0.7544068098068237,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-14,0.7185003757476807,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-15,0.9471248984336853,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-16,1.1433621644973755,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-17,1.1556241512298584,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-18,0.8939255475997925,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-19,0.7043555378913879,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-20,0.7038024663925171,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-21,0.7083230018615723,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-22,0.5961798429489136,semantic_topk_model_transfer,1
HOUSEHOLD_2_364,CA_2,2016-04-23,0.8278082013130188,semantic_topk_model_transfer,0
HOUSEHOLD_2_364,CA_2,2016-04-24,0.9937017560005188,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-04,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-05,0.2857142857142857,visible_launch_fallback,1
FOODS_3_189,WI_2,2015-11-06,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-07,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-08,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-09,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-10,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-11,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-12,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-13,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-14,0.2857142857142857,visible_launch_fallback,1
FOODS_3_189,WI_2,2015-11-15,0.2857142857142857,visible_launch_fallback,1
FOODS_3_189,WI_2,2015-11-16,0.2857142857142857,visible_launch_fallback,1
FOODS_3_189,WI_2,2015-11-17,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-18,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-19,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-20,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-21,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-22,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-23,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-24,0.2857142857142857,visible_launch_fallback,0
FOODS_3_189,WI_2,2015-11-25,0.36156877875328064,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-26,0.34566548466682434,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-27,0.36787930130958557,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-28,0.45747998356819153,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-29,0.47494253516197205,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-11-30,0.35555949807167053,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-01,0.4132157266139984,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-02,0.39580675959587097,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-03,0.45488977432250977,semantic_topk_model_transfer,1
